timestamps,TP9,AF7,AF8,TP10,Right AUX
1605307728.354,-208.008,-78.613,-64.453,-130.859,0.000
1605307728.358,-143.066,-37.109,-40.039,-87.402,0.000
1605307728.362,148.926,83.984,47.852,92.285,0.000
1605307728.366,149.902,47.363,7.812,71.289,0.000
1605307728.370,-59.082,-45.410,-71.777,-53.711,0.000
1605307728.373,-200.684,-85.938,-78.125,-114.258,0.000
1605307728.377,-175.293,-80.078,-35.645,-80.566,0.000
1605307728.381,32.227,-41.504,6.348,16.602,0.000
1605307728.385,120.117,-11.230,3.418,43.457,0.000
1605307728.389,-20.020,-46.387,-66.895,-41.992,0.000
1605307728.393,-177.246,-66.406,-84.473,-109.375,0.000
1605307728.397,-149.414,-44.922,-51.270,-72.754,0.000
1605307728.401,6.836,-12.207,-7.812,-4.395,0.000
1605307728.405,104.492,11.230,2.441,32.715,0.000
1605307728.409,14.648,-18.066,-26.367,-22.949,0.000
1605307728.413,-169.434,-67.383,-39.551,-110.352,0.000
1605307728.416,-199.707,-91.309,-41.504,-111.816,0.000
1605307728.420,-39.062,-63.965,-30.273,-44.434,0.000
1605307728.424,99.609,-4.395,-12.695,23.926,0.000
1605307728.428,35.156,-16.113,-35.645,-8.789,0.000
1605307728.432,-139.648,-56.152,-58.105,-96.680,0.000
1605307728.436,-180.664,-61.523,-38.574,-100.098,0.000
1605307728.440,-50.781,-12.695,-25.391,-43.945,0.000
1605307728.444,90.332,31.250,-20.996,8.789,0.000
1605307728.448,22.461,-49.805,-72.754,-43.457,0.000
1605307728.452,-119.629,-70.312,-65.430,-99.609,0.000
1605307728.455,-30.273,149.414,104.492,27.832,0.000
1605307728.459,-41.992,64.453,23.438,-38.574,0.000
1605307728.463,-30.762,-63.477,-62.988,-90.332,0.000
1605307728.467,-21.484,-48.828,-51.758,-81.543,0.000
1605307728.471,-177.246,-86.426,-103.027,-157.227,0.000
1605307728.475,-266.113,-79.102,-109.375,-201.172,0.000
1605307728.479,-170.410,-31.738,-67.871,-160.645,0.000
1605307728.483,-13.184,-20.508,-33.691,-74.707,0.000
1605307728.487,0.977,-26.855,-43.457,-80.566,0.000
1605307728.491,-144.043,-39.062,-49.316,-143.555,0.000
1605307728.495,-236.328,-50.293,-51.270,-167.969,0.000
1605307728.498,-151.855,-34.668,-44.434,-125.977,0.000
1605307728.502,17.090,-4.395,-33.691,-54.688,0.000
1605307728.506,42.480,-29.297,-51.758,-45.898,0.000
1605307728.510,-2.930,31.250,33.691,-12.207,0.000
1605307728.514,-141.602,31.250,27.832,-83.984,0.000
1605307728.518,-184.082,-60.547,-66.895,-138.184,0.000
1605307728.522,-9.277,-38.574,-73.730,-65.430,0.000
1605307728.526,27.832,-18.555,-68.359,-74.219,0.000
1605307728.530,-94.238,-38.574,-53.223,-116.699,0.000
1605307728.534,-250.488,-97.168,-102.539,-183.105,0.000
1605307728.538,-209.473,-100.586,-119.141,-162.109,0.000
1605307728.541,-44.922,-44.922,-76.660,-80.566,0.000
1605307728.545,57.617,18.555,-15.625,-24.902,0.000
1605307728.549,96.191,143.066,87.402,36.621,0.000
1605307728.553,-150.391,17.578,-28.809,-115.723,0.000
1605307728.557,-232.910,-83.008,-80.566,-170.410,0.000
1605307728.561,-32.227,-54.688,-59.570,-82.520,0.000
1605307728.565,66.406,-45.410,-61.523,-48.340,0.000
1605307728.569,-37.109,-72.754,-55.176,-67.383,0.000
1605307728.573,-195.312,-92.773,-76.660,-157.227,0.000
1605307728.577,-170.898,-102.539,-60.059,-158.691,0.000
1605307728.580,-27.344,-54.199,-46.875,-80.078,0.000
1605307728.584,75.195,26.367,-38.086,-26.855,0.000
1605307728.588,-7.812,-15.137,-56.152,-66.895,0.000
1605307728.592,-201.172,-66.895,-68.848,-136.230,0.000
1605307728.596,-226.074,-55.176,-56.152,-132.812,0.000
1605307728.600,-59.082,-50.781,-54.688,-61.523,0.000
1605307728.604,112.793,-16.602,-17.090,43.945,0.000
1605307728.608,67.871,-10.742,-6.348,3.906,0.000
1605307728.612,-145.996,-48.340,-70.801,-123.535,0.000
1605307728.616,-228.516,-79.102,-91.309,-141.602,0.000
1605307728.620,-76.660,-53.223,-38.574,-70.801,0.000
1605307728.623,87.402,-8.301,-9.766,6.836,0.000
1605307728.627,25.879,-46.387,-57.129,-30.762,0.000
1605307728.631,-142.090,-69.824,-73.730,-95.215,0.000
1605307728.635,-255.859,-104.004,-73.242,-145.996,0.000
1605307728.639,-91.309,-10.742,-17.090,-77.637,0.000
1605307728.643,280.762,225.098,159.180,191.406,0.000
1605307728.647,166.016,47.852,48.340,82.031,0.000
1605307728.651,-145.020,-147.461,-83.496,-144.531,0.000
1605307728.655,-238.770,-132.812,-63.965,-123.535,0.000
1605307728.659,-118.164,-101.074,-66.406,-52.734,0.000
1605307728.663,67.871,-20.020,-45.410,-19.531,0.000
1605307728.666,51.758,-29.785,-35.645,-28.320,0.000
1605307728.670,-125.000,-86.426,-49.316,-90.820,0.000
1605307728.674,-241.211,-87.891,-72.754,-145.996,0.000
1605307728.678,-154.297,-53.711,-65.918,-97.168,0.000
1605307728.682,13.672,-46.387,-40.039,-16.602,0.000
1605307728.686,45.898,-67.383,-47.363,-9.277,0.000
1605307728.690,-111.328,-85.938,-70.801,-86.426,0.000
1605307728.694,-221.680,-112.305,-72.754,-128.906,0.000
1605307728.698,-183.105,-77.637,-95.703,-120.117,0.000
1605307728.702,-18.066,-38.574,-73.730,-47.363,0.000
1605307728.705,74.219,-26.367,-38.086,-1.953,0.000
1605307728.709,-67.383,-53.711,-58.594,-57.617,0.000
1605307728.713,-225.586,-107.422,-56.152,-123.535,0.000
1605307728.717,-181.152,-104.004,-48.340,-122.070,0.000
1605307728.721,37.598,-84.473,-37.598,-33.691,0.000
1605307728.725,93.750,-79.590,-35.645,17.578,0.000
1605307728.729,-46.875,-81.055,-59.082,-64.453,0.000
1605307728.733,-200.195,-84.473,-70.801,-116.699,0.000
1605307728.737,-144.043,12.695,0.488,-16.602,0.000
1605307728.741,27.344,21.484,9.277,39.551,0.000
1605307728.745,81.055,-32.227,-57.129,21.973,0.000
1605307728.748,-22.949,-89.355,-66.406,-50.781,0.000
1605307728.752,-195.801,-127.441,-66.406,-113.281,0.000
1605307728.756,-190.918,-93.262,-43.457,-95.215,0.000
1605307728.760,-9.277,-79.590,-25.391,-36.133,0.000
1605307728.764,115.723,-77.148,-52.246,37.598,0.000
1605307728.768,17.090,-88.867,-50.293,-8.301,0.000
1605307728.772,-162.598,-97.168,-37.598,-89.355,0.000
1605307728.776,-181.641,-87.402,-80.566,-56.641,0.000
1605307728.780,-13.184,-87.402,-76.172,14.648,0.000
1605307728.784,131.836,-122.559,-19.531,64.453,0.000
1605307728.788,37.598,-102.051,-32.227,14.648,0.000
1605307728.791,-61.523,12.695,18.555,1.953,0.000
1605307728.795,-68.359,4.395,40.039,12.207,0.000
1605307728.799,-22.461,-102.539,-13.184,8.789,0.000
1605307728.803,97.656,-110.352,-25.391,61.523,0.000
1605307728.807,62.500,-116.211,-67.383,14.160,0.000
1605307728.811,-115.723,-156.250,-82.520,-63.477,0.000
1605307728.815,-188.477,-169.434,-59.570,-66.895,0.000
1605307728.819,-38.574,-84.961,-62.012,8.789,0.000
1605307728.823,120.605,-42.969,-72.754,68.848,0.000
1605307728.827,106.445,-92.773,-62.500,50.293,0.000
1605307728.830,-33.691,-107.910,-15.137,21.484,0.000
1605307728.834,-138.184,-89.355,-33.691,0.000,0.000
1605307728.838,-66.406,-71.289,-27.344,13.672,0.000
1605307728.842,106.445,-48.340,4.395,63.965,0.000
1605307728.846,131.836,-48.340,-15.137,46.875,0.000
1605307728.850,-62.988,-110.840,-52.246,-28.809,0.000
1605307728.854,-165.039,-144.043,-80.078,-53.223,0.000
1605307728.858,-59.570,-146.973,-50.293,-0.977,0.000
1605307728.862,111.816,-81.055,-23.926,68.359,0.000
1605307728.866,154.785,-46.875,-24.414,72.754,0.000
1605307728.870,11.719,-120.605,-69.336,15.137,0.000
1605307728.873,-123.047,-140.625,-101.562,-20.020,0.000
1605307728.877,-91.797,-111.816,-60.059,-24.414,0.000
1605307728.881,81.055,-71.289,-0.977,35.645,0.000
1605307728.885,90.820,-98.633,-43.457,15.625,0.000
1605307728.889,-73.242,-164.551,-94.238,-74.219,0.000
1605307728.893,-136.230,-117.188,-58.105,-55.664,0.000
1605307728.897,-78.125,-101.562,-31.250,-5.859,0.000
1605307728.901,84.961,-90.332,-5.371,52.734,0.000
1605307728.905,153.320,-76.172,-23.926,57.129,0.000
1605307728.909,13.672,-98.633,-41.992,-9.766,0.000
1605307728.913,-160.156,-149.414,-63.965,-66.406,0.000
1605307728.916,-129.883,-123.047,-65.430,-38.574,0.000
1605307728.920,70.312,-71.777,-27.344,26.855,0.000
1605307728.924,158.691,-126.465,-34.668,41.992,0.000
1605307728.928,39.551,-108.887,-59.082,-3.906,0.000
1605307728.932,-124.023,-93.750,-59.082,-72.266,0.000
1605307728.936,-134.277,-112.305,-46.875,-61.523,0.000
1605307728.940,43.945,-45.410,-33.691,56.152,0.000
1605307728.944,184.570,17.578,-17.578,86.914,0.000
1605307728.948,83.984,-60.059,-46.875,8.301,0.000
1605307728.952,-137.207,-156.250,-65.918,-69.824,0.000
1605307728.955,-183.594,-97.656,-41.504,-78.125,0.000
1605307728.959,-0.488,-17.578,-34.668,0.488,0.000
1605307728.963,154.297,-0.977,-13.184,63.965,0.000
1605307728.967,76.172,-26.855,-19.043,3.418,0.000
1605307728.971,-113.281,-86.426,-45.410,-80.566,0.000
1605307728.975,-159.668,-101.562,-40.527,-71.289,0.000
1605307728.979,-80.566,-153.320,-83.008,-70.801,0.000
1605307728.983,80.078,-124.023,-86.914,-4.883,0.000
1605307728.987,102.539,-28.809,-20.996,35.156,0.000
1605307728.991,-90.820,-80.566,-16.113,-45.898,0.000
1605307728.995,-171.387,-150.391,-34.668,-46.875,0.000
1605307728.998,-30.762,-82.031,-29.297,13.184,0.000
1605307729.002,136.719,36.621,-7.812,42.480,0.000
1605307729.006,116.699,-17.578,-5.371,23.926,0.000
1605307729.010,-49.316,-85.449,0.488,-22.461,0.000
1605307729.014,-185.547,-62.988,-21.484,-77.148,0.000
1605307729.018,-169.434,-113.770,-97.656,-111.328,0.000
1605307729.022,80.078,-30.762,-41.016,12.695,0.000
1605307729.026,149.414,15.137,2.441,44.922,0.000
1605307729.030,-52.246,-69.336,-48.340,-63.965,0.000
1605307729.034,-178.223,-61.035,-53.711,-89.355,0.000
1605307729.038,-83.984,-24.414,-20.996,-17.578,0.000
1605307729.041,110.352,-9.277,5.371,39.062,0.000
1605307729.045,165.039,6.348,-5.859,28.809,0.000
1605307729.049,23.926,-25.391,-38.086,-18.066,0.000
1605307729.053,-155.273,-76.660,-61.523,-71.289,0.000
1605307729.057,-117.676,-54.199,-15.625,-31.738,0.000
1605307729.061,90.820,-11.719,26.367,33.691,0.000
1605307729.065,179.199,-9.277,17.578,29.785,0.000
1605307729.069,21.484,-40.527,-17.578,-40.527,0.000
1605307729.073,-147.949,-114.258,-11.719,-76.660,0.000
1605307729.077,-132.812,-110.352,22.949,-37.109,0.000
1605307729.080,59.082,-20.508,20.508,44.922,0.000
1605307729.084,166.504,-10.254,-4.395,72.266,0.000
1605307729.088,-0.488,-76.660,-22.949,-14.160,0.000
1605307729.092,-187.012,-109.863,-19.043,-93.262,0.000
1605307729.096,-163.086,-80.566,0.000,-76.660,0.000
1605307729.100,50.293,-38.086,21.973,23.438,0.000
1605307729.104,167.969,-32.227,-7.324,60.059,0.000
1605307729.108,58.105,-62.500,-37.598,6.836,0.000
1605307729.112,-60.547,-83.008,26.367,6.348,0.000
1605307729.116,-122.559,-74.219,31.250,-26.855,0.000
1605307729.120,16.602,-50.781,3.906,-13.184,0.000
1605307729.123,145.996,-33.203,6.836,10.742,0.000
1605307729.127,38.574,-46.875,-19.043,-23.926,0.000
1605307729.131,-128.418,-92.285,-29.297,-69.824,0.000
1605307729.135,-179.688,-85.449,-22.461,-62.012,0.000
1605307729.139,-35.645,-60.059,-17.090,-18.555,0.000
1605307729.143,140.137,-29.297,-7.324,14.160,0.000
1605307729.147,86.914,-48.828,-7.812,1.465,0.000
1605307729.151,-121.582,-101.074,-60.547,-85.449,0.000
1605307729.155,-199.219,-92.773,-50.293,-95.703,0.000
1605307729.159,-39.062,-37.109,-10.254,-23.926,0.000
1605307729.163,144.043,-6.348,-19.531,37.109,0.000
1605307729.166,146.484,-16.113,19.531,44.922,0.000
1605307729.170,-53.711,-69.824,20.508,-36.133,0.000
1605307729.174,-196.777,-80.078,-20.020,-87.402,0.000
1605307729.178,-81.055,-31.250,-15.625,-44.922,0.000
1605307729.182,98.145,3.906,-5.371,16.113,0.000
1605307729.186,118.164,-14.160,5.859,9.766,0.000
1605307729.190,-67.383,-61.035,-26.855,-78.125,0.000
1605307729.194,-177.734,-71.777,-31.738,-104.492,0.000
1605307729.198,-79.590,-47.852,-23.926,-51.758,0.000
1605307729.202,109.863,14.648,7.812,29.785,0.000
1605307729.205,225.586,111.816,104.004,120.605,0.000
1605307729.209,-5.371,5.371,29.297,-6.348,0.000
1605307729.213,-235.352,-109.863,-61.523,-114.258,0.000
1605307729.217,-128.418,-62.988,-28.809,-47.363,0.000
1605307729.221,84.961,2.441,6.836,12.695,0.000
1605307729.225,121.094,2.930,9.766,17.578,0.000
1605307729.229,-32.715,-54.688,-41.992,-50.293,0.000
1605307729.233,-206.055,-106.445,-57.129,-125.000,0.000
1605307729.237,-164.551,-37.598,-9.277,-73.242,0.000
1605307729.241,67.383,41.016,23.926,23.926,0.000
1605307729.245,122.559,-3.418,4.883,-1.465,0.000
1605307729.248,-44.922,-51.270,-25.391,-76.172,0.000
1605307729.252,-184.570,-76.172,-28.809,-96.191,0.000
1605307729.256,-160.156,-96.680,-46.875,-71.289,0.000
1605307729.260,64.453,-17.090,-3.418,24.414,0.000
1605307729.264,162.109,30.762,27.832,33.203,0.000
1605307729.268,-28.809,-23.438,-35.156,-59.082,0.000
1605307729.272,-188.477,-74.707,-43.945,-105.957,0.000
1605307729.276,-163.086,-68.848,-12.207,-87.402,0.000
1605307729.280,22.949,0.000,-8.301,-9.277,0.000
1605307729.284,154.297,39.551,-22.461,27.344,0.000
1605307729.288,25.879,-34.180,-22.949,-36.133,0.000
1605307729.291,-165.527,-92.285,-16.602,-111.328,0.000
1605307729.295,-174.805,-56.152,-20.020,-83.496,0.000
1605307729.299,-26.855,-70.312,-12.207,-9.277,0.000
1605307729.303,97.656,-24.902,-9.277,14.648,0.000
1605307729.307,44.922,-16.602,-29.297,-32.715,0.000
1605307729.311,-129.883,-85.449,-35.156,-89.355,0.000
1605307729.315,-205.078,-76.660,-38.574,-90.332,0.000
1605307729.319,-36.133,-25.391,-40.527,-22.461,0.000
1605307729.323,113.770,25.391,-0.977,25.879,0.000
1605307729.327,47.363,-10.254,0.000,-13.184,0.000
1605307729.330,-137.207,-58.594,-13.184,-90.332,0.000
1605307729.334,-201.172,-89.844,-0.977,-97.656,0.000
1605307729.338,-48.340,-74.707,16.113,-22.949,0.000
1605307729.342,117.676,18.555,12.207,41.992,0.000
1605307729.346,70.312,13.184,-13.672,-1.465,0.000
1605307729.350,-130.859,-55.176,-33.203,-82.520,0.000
1605307729.354,-139.648,-86.426,21.484,-33.203,0.000
1605307729.358,20.020,-57.129,28.809,28.320,0.000
1605307729.362,121.094,16.602,-3.418,10.254,0.000
1605307729.366,95.215,14.160,13.184,-20.020,0.000
1605307729.370,-98.145,-62.012,-17.090,-73.242,0.000
1605307729.373,-224.609,-87.891,-33.203,-95.215,0.000
1605307729.377,-104.980,-38.574,0.977,-36.133,0.000
1605307729.381,91.797,-13.672,15.137,22.949,0.000
1605307729.385,119.141,-25.391,16.602,-0.977,0.000
1605307729.389,-47.363,-80.566,-23.438,-59.082,0.000
1605307729.393,-218.262,-174.805,-59.570,-93.262,0.000
1605307729.397,-110.840,-74.707,8.789,-26.855,0.000
1605307729.401,117.188,1.953,31.738,35.156,0.000
1605307729.405,149.414,-2.441,9.766,16.113,0.000
1605307729.409,-15.625,-19.531,-15.137,-47.852,0.000
1605307729.413,-193.848,-76.660,-20.508,-80.566,0.000
1605307729.416,-135.254,-48.828,18.555,-26.855,0.000
1605307729.420,91.309,13.184,36.621,28.320,0.000
1605307729.424,166.992,35.156,-8.301,23.926,0.000
1605307729.428,3.906,-5.859,-33.691,-30.273,0.000
1605307729.432,-184.570,-66.406,-26.367,-81.055,0.000
1605307729.436,-152.832,-52.246,-15.625,-67.383,0.000
1605307729.440,57.617,8.301,9.277,9.766,0.000
1605307729.444,148.438,13.184,1.953,36.621,0.000
1605307729.448,-6.348,-46.387,-34.180,-38.086,0.000
1605307729.452,-187.012,-78.613,-44.922,-97.168,0.000
1605307729.455,-161.133,-50.293,-24.414,-58.594,0.000
1605307729.459,25.391,14.648,-5.371,17.090,0.000
1605307729.463,133.789,17.578,-10.742,46.387,0.000
1605307729.467,39.062,-29.297,-38.574,-7.324,0.000
1605307729.471,-149.902,-53.711,-38.086,-83.008,0.000
1605307729.475,-186.523,-78.613,-9.766,-67.871,0.000
1605307729.479,19.531,1.953,19.531,11.230,0.000
1605307729.483,190.430,57.617,14.648,48.828,0.000
1605307729.487,54.688,-46.387,-29.297,3.906,0.000
1605307729.491,-154.785,-98.145,-46.875,-57.617,0.000
1605307729.495,-186.523,-65.918,-27.832,-64.941,0.000
1605307729.498,-34.180,-1.953,5.371,-4.883,0.000
1605307729.502,122.559,35.156,11.230,38.574,0.000
1605307729.506,69.824,-20.020,-20.996,22.949,0.000
1605307729.510,-136.230,-92.773,-42.969,-67.383,0.000
1605307729.514,-189.453,-75.195,-41.504,-81.543,0.000
1605307729.518,-25.391,8.789,-14.648,-6.836,0.000
1605307729.522,139.648,51.270,13.672,37.109,0.000
1605307729.526,103.027,14.160,-17.090,16.113,0.000
1605307729.530,-109.375,-49.805,-54.688,-66.406,0.000
1605307729.534,-215.332,-70.801,-36.133,-93.262,0.000
1605307729.538,-86.914,-31.738,0.488,-17.090,0.000
1605307729.541,160.156,62.500,44.434,106.934,0.000
1605307729.545,169.922,55.664,7.812,83.496,0.000
1605307729.549,-101.074,-75.684,-47.852,-50.781,0.000
1605307729.553,-210.449,-109.375,-50.781,-88.379,0.000
1605307729.557,-80.078,-50.293,-20.508,-47.852,0.000
1605307729.561,94.727,-12.695,7.324,32.227,0.000
1605307729.565,119.141,-18.066,-5.371,22.949,0.000
1605307729.569,-67.383,-52.734,-32.715,-65.918,0.000
1605307729.573,-220.215,-79.102,-54.688,-95.703,0.000
1605307729.577,-102.539,8.789,-11.230,-27.832,0.000
1605307729.580,181.641,133.789,67.383,102.539,0.000
1605307729.584,166.504,44.922,4.395,51.270,0.000
1605307729.588,-78.613,-53.711,-53.223,-72.266,0.000
1605307729.592,-222.656,-74.219,-32.227,-97.168,0.000
1605307729.596,-149.902,-44.922,-18.555,-61.035,0.000
1605307729.600,65.430,18.555,-10.742,19.043,0.000
1605307729.604,131.348,18.555,-14.160,27.832,0.000
1605307729.608,-26.855,-43.945,-35.645,-36.133,0.000
1605307729.612,-196.289,-66.406,-41.504,-71.289,0.000
1605307729.616,-158.203,-33.691,-18.066,-49.805,0.000
1605307729.620,47.852,2.441,-7.324,14.160,0.000
1605307729.623,145.996,-2.441,-29.297,28.320,0.000
1605307729.627,-2.441,-51.758,-52.246,-35.156,0.000
1605307729.631,-195.312,-91.797,-50.781,-86.426,0.000
1605307729.635,-159.180,-22.949,2.930,-34.180,0.000
1605307729.639,59.570,23.926,33.203,41.504,0.000
1605307729.643,145.996,-6.836,-4.883,31.738,0.000
1605307729.647,29.785,-43.457,-61.523,-27.832,0.000
1605307729.651,-162.109,-66.895,-63.965,-86.914,0.000
1605307729.655,-187.988,-59.082,-21.973,-67.383,0.000
1605307729.659,15.625,-23.926,-12.207,3.906,0.000
1605307729.663,145.996,-0.977,-5.371,38.574,0.000
1605307729.666,37.598,-34.180,-35.156,-16.602,0.000
1605307729.670,-140.137,-37.109,-27.344,-69.824,0.000
1605307729.674,-129.395,28.320,27.832,-20.020,0.000
1605307729.678,-4.883,6.348,0.000,26.855,0.000
1605307729.682,119.141,-25.879,-12.207,37.109,0.000
1605307729.686,76.660,-52.734,0.977,8.789,0.000
1605307729.690,-136.230,-72.754,-22.949,-63.477,0.000
1605307729.694,-203.613,-49.805,-35.645,-67.383,0.000
1605307729.698,-48.340,-16.113,-18.555,-5.371,0.000
1605307729.702,138.672,21.973,16.113,41.504,0.000
1605307729.705,111.816,-0.488,1.465,18.066,0.000
1605307729.709,-100.586,-56.641,-37.109,-62.012,0.000
1605307729.713,-204.102,-59.570,-39.062,-92.285,0.000
1605307729.717,-69.336,-19.043,-27.832,-19.043,0.000
1605307729.721,126.953,21.973,-28.320,44.434,0.000
1605307729.725,118.164,-4.395,-18.555,16.113,0.000
1605307729.729,-51.758,-27.832,0.000,-22.461,0.000
1605307729.733,-167.480,-39.551,-11.719,-51.758,0.000
1605307729.737,-88.867,-43.457,-28.320,-26.367,0.000
1605307729.741,95.215,-2.930,-12.207,33.691,0.000
1605307729.745,122.559,-9.766,-12.695,17.578,0.000
1605307729.748,-51.758,-49.805,-48.340,-23.926,0.000
1605307729.752,-204.590,-65.918,-40.527,-65.430,0.000
1605307729.756,-115.723,-47.852,-6.348,-37.598,0.000
1605307729.760,77.148,-1.953,-9.277,49.805,0.000
1605307729.764,114.746,-3.906,-26.855,25.391,0.000
1605307729.768,-65.430,-90.820,-43.945,-62.988,0.000
1605307729.772,-206.543,-98.633,-35.645,-92.285,0.000
1605307729.776,-117.676,-46.875,-15.137,-43.945,0.000
1605307729.780,80.078,-4.883,-5.859,30.273,0.000
1605307729.784,133.789,-6.836,-8.301,43.457,0.000
1605307729.788,-9.277,-27.832,-19.531,-4.883,0.000
1605307729.791,-168.457,-46.387,-43.945,-49.805,0.000
1605307729.795,-141.602,-69.824,-53.711,-31.250,0.000
1605307729.799,46.875,0.000,-12.207,18.066,0.000
1605307729.803,147.949,41.504,28.809,26.855,0.000
1605307729.807,14.160,-14.160,9.766,-34.180,0.000
1605307729.811,-173.828,-50.293,-23.438,-90.820,0.000
1605307729.815,-158.691,-34.180,-11.719,-46.875,0.000
1605307729.819,44.434,-1.465,14.160,24.902,0.000
1605307729.823,244.141,43.457,73.242,124.512,0.000
1605307729.827,120.605,15.625,37.109,67.871,0.000
1605307729.830,-171.875,-40.527,-38.574,-90.820,0.000
1605307729.834,-180.176,-76.172,-26.367,-69.336,0.000
1605307729.838,23.926,-42.480,-53.711,17.578,0.000
1605307729.842,162.109,32.227,-4.395,66.895,0.000
1605307729.846,57.129,-38.086,4.883,0.977,0.000
1605307729.850,-165.527,-75.684,-39.062,-98.145,0.000
1605307729.854,-229.492,-36.621,-51.758,-101.562,0.000
1605307729.858,-21.973,23.438,-8.789,-7.812,0.000
1605307729.862,246.582,72.754,112.793,137.695,0.000
1605307729.866,132.324,13.672,41.992,30.273,0.000
1605307729.870,-141.113,-74.707,-55.176,-106.934,0.000
1605307729.873,-221.191,-97.656,-47.363,-83.984,0.000
1605307729.877,-46.875,-31.250,-21.973,-10.254,0.000
1605307729.881,139.160,37.598,-8.789,41.504,0.000
1605307729.885,94.238,-2.441,-12.207,6.836,0.000
1605307729.889,-102.051,-54.688,-30.762,-52.734,0.000
1605307729.893,-205.566,-40.039,-46.875,-75.195,0.000
1605307729.897,-74.707,-11.719,-15.137,-9.277,0.000
1605307729.901,121.582,5.859,6.348,54.688,0.000
1605307729.905,124.512,-4.395,8.301,19.043,0.000
1605307729.909,-86.426,-49.316,-46.875,-86.914,0.000
1605307729.913,-225.098,-80.078,-50.293,-113.770,0.000
1605307729.916,-8.789,3.906,77.148,37.109,0.000
1605307729.920,196.289,45.410,97.168,123.047,0.000
1605307729.924,93.262,-16.113,-14.648,7.324,0.000
1605307729.928,-97.656,-68.359,-68.359,-87.402,0.000
1605307729.932,-209.961,-122.070,-63.965,-91.797,0.000
1605307729.936,-97.656,-85.449,-29.785,-15.137,0.000
1605307729.940,80.566,6.836,23.438,42.480,0.000
1605307729.944,106.445,17.090,34.180,18.066,0.000
1605307729.948,-67.383,-20.996,-16.602,-69.336,0.000
1605307729.952,-199.707,-64.453,-20.508,-91.309,0.000
1605307729.955,-36.133,-52.246,73.730,55.664,0.000
1605307729.959,108.887,7.812,31.738,58.105,0.000
1605307729.963,114.746,12.207,-30.762,5.859,0.000
1605307729.967,-14.160,-42.480,-34.668,-24.902,0.000
1605307729.971,-177.734,-100.098,-69.824,-75.684,0.000
1605307729.975,-134.766,-66.406,-53.223,-21.484,0.000
1605307729.979,61.523,14.648,-9.277,40.039,0.000
1605307729.983,150.391,9.277,2.930,30.762,0.000
1605307729.987,2.930,-14.160,-17.578,-23.438,0.000
1605307729.991,-162.598,-52.734,-24.414,-64.453,0.000
1605307729.995,-136.719,-59.570,-11.230,-34.668,0.000
1605307729.998,40.039,6.348,-0.977,21.973,0.000
1605307730.002,156.250,55.176,3.418,38.086,0.000
1605307730.006,24.902,3.418,-32.227,-15.625,0.000
1605307730.010,-116.211,-64.941,-20.020,-21.484,0.000
1605307730.014,-125.000,-70.312,11.230,-12.695,0.000
1605307730.018,-26.367,-17.578,-23.926,7.812,0.000
1605307730.022,123.047,28.320,5.859,39.551,0.000
1605307730.026,36.621,-5.371,0.977,-21.484,0.000
1605307730.030,-162.109,-42.969,-36.133,-71.777,0.000
1605307730.034,-188.965,-45.410,-23.438,-56.641,0.000
1605307730.038,21.484,-2.441,26.367,31.738,0.000
1605307730.041,150.391,12.207,-6.348,37.598,0.000
1605307730.045,79.590,-11.230,-34.180,1.953,0.000
1605307730.049,36.133,66.406,119.629,92.773,0.000
1605307730.053,-131.348,14.160,63.965,4.395,0.000
1605307730.057,-78.125,-36.133,-17.578,-37.109,0.000
1605307730.061,126.953,-0.977,-1.953,31.738,0.000
1605307730.065,79.590,-5.859,-27.344,-5.371,0.000
1605307730.069,-110.352,-41.992,-47.852,-66.406,0.000
1605307730.073,-214.355,-53.223,-49.805,-86.914,0.000
1605307730.077,-82.520,-29.785,2.441,-16.113,0.000
1605307730.080,111.328,20.020,21.484,35.156,0.000
1605307730.084,115.723,23.438,7.812,4.395,0.000
1605307730.088,-80.078,-48.340,-22.949,-54.688,0.000
1605307730.092,-222.656,-90.820,-51.270,-71.777,0.000
1605307730.096,-115.234,-49.805,-15.625,-18.066,0.000
1605307730.100,103.516,20.508,30.273,52.734,0.000
1605307730.104,181.152,44.922,54.688,87.891,0.000
1605307730.108,-29.297,-14.648,21.484,-7.324,0.000
1605307730.112,-243.164,-56.152,-31.250,-101.562,0.000
1605307730.116,-155.762,-28.809,-17.578,-51.270,0.000
1605307730.120,56.641,7.812,3.906,19.531,0.000
1605307730.123,113.770,4.883,-4.395,15.625,0.000
1605307730.127,-50.781,-35.156,-29.785,-49.805,0.000
1605307730.131,-192.383,-61.523,-23.926,-88.379,0.000
1605307730.135,-144.531,-68.848,-16.602,-61.523,0.000
1605307730.139,76.660,7.812,13.184,40.039,0.000
1605307730.143,254.883,136.719,101.562,138.672,0.000
1605307730.147,38.086,31.250,28.320,-3.906,0.000
1605307730.151,-228.516,-82.520,-51.270,-127.930,0.000
1605307730.155,-158.691,-60.547,-46.387,-54.688,0.000
1605307730.159,87.402,-8.301,-20.996,42.480,0.000
1605307730.163,175.293,16.113,1.465,58.594,0.000
1605307730.166,-5.859,-43.945,-37.598,-41.992,0.000
1605307730.170,-192.383,-46.875,-46.387,-105.957,0.000
1605307730.174,-176.758,0.977,-40.527,-54.688,0.000
1605307730.178,28.809,17.578,0.488,29.297,0.000
1605307730.182,139.648,5.371,19.531,24.902,0.000
